arch,seed,attack,defense,clip_sigma,checksum_cov,top_k,sub_batch,step,asr,accuracy,blocked
resnet20,8,random,undefended,1.0,0.5,8,32,10,0.0,0.92,0
resnet20,8,random,undefended,1.0,0.5,8,32,11,0.0,0.92,0
resnet20,8,random,undefended,1.0,0.5,8,32,12,0.0,0.92,0
resnet20,8,random,undefended,1.0,0.5,8,32,13,0.0,0.92,0
resnet20,8,random,undefended,1.0,0.5,8,32,14,0.0,0.92,0
resnet20,8,random,undefended,1.0,0.5,8,32,15,0.0,0.92,0
resnet20,8,random,undefended,1.0,0.5,8,32,16,0.0,0.92,0
resnet20,8,random,undefended,1.0,0.5,8,32,17,0.0,0.92,0
resnet20,8,random,undefended,1.0,0.5,8,32,18,0.0,0.92,0
resnet20,8,random,undefended,1.0,0.5,8,32,19,0.0,0.92,0
resnet20,8,random,undefended,1.0,0.5,8,32,20,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,1,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,2,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,3,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,4,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,5,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,6,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,7,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,8,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,9,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,10,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,11,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,12,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,13,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,14,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,15,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,16,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,17,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,18,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,19,0.0,0.92,0
resnet20,9,random,undefended,1.0,0.5,8,32,20,0.0,0.92,0
smallcnn,0,random,checksum,1.0,0.5,8,32,1,0.0,0.88,0
smallcnn,0,random,checksum,1.0,0.5,8,32,2,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,3,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,4,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,5,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,6,0.0,0.88,0
smallcnn,0,random,checksum,1.0,0.5,8,32,7,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,8,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,9,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,10,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,11,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,12,0.0,0.88,0
smallcnn,0,random,checksum,1.0,0.5,8,32,13,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,14,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,15,0.0,0.88,0
smallcnn,0,random,checksum,1.0,0.5,8,32,16,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,17,0.0,0.88,0
smallcnn,0,random,checksum,1.0,0.5,8,32,18,0.0,0.88,1
smallcnn,0,random,checksum,1.0,0.5,8,32,19,0.0,0.88,0
smallcnn,0,random,checksum,1.0,0.5,8,32,20,0.0,0.88,1
smallcnn,1,random,checksum,1.0,0.5,8,32,1,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,2,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,3,0.0,0.88,1
smallcnn,1,random,checksum,1.0,0.5,8,32,4,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,5,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,6,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,7,0.0,0.88,1
smallcnn,1,random,checksum,1.0,0.5,8,32,8,0.0,0.88,1
smallcnn,1,random,checksum,1.0,0.5,8,32,9,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,10,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,11,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,12,0.0,0.88,1
smallcnn,1,random,checksum,1.0,0.5,8,32,13,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,14,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,15,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,16,0.0,0.88,1
smallcnn,1,random,checksum,1.0,0.5,8,32,17,0.0,0.88,0
smallcnn,1,random,checksum,1.0,0.5,8,32,18,0.0,0.88,1
smallcnn,1,random,checksum,1.0,0.5,8,32,19,0.0,0.88,1
smallcnn,1,random,checksum,1.0,0.5,8,32,20,0.0,0.88,0
smallcnn,2,random,checksum,1.0,0.5,8,32,1,0.0,0.88,0
smallcnn,2,random,checksum,1.0,0.5,8,32,2,0.0,0.88,0
smallcnn,2,random,checksum,1.0,0.5,8,32,3,0.0,0.88,0
smallcnn,2,random,checksum,1.0,0.5,8,32,4,0.0,0.88,1
smallcnn,2,random,checksum,1.0,0.5,8,32,5,0.0,0.88,0
smallcnn,2,random,checksum,1.0,0.5,8,32,6,0.0,0.88,0
smallcnn,2,random,checksum,1.0,0.5,8,32,7,0.0,0.88,0
smallcnn,2,random,checksum,1.0,0.5,8,32,8,0.0,0.88,1
smallcnn,2,random,checksum,1.0,0.5,8,32,9,0.0,0.88,1
smallcnn,2,random,checksum,1.0,0.5,8,32,10,0.0,0.88,1
smallcnn,2,random,checksum,1.0,0.5,8,32,11,0.0,0.88,1
smallcnn,2,random,checksum,1.0,0.5,8,32,12,0.0,0.88,1
smallcnn,2,random,checksum,1.0,0.5,8,32,13,0.0,0.88,1
smallcnn,2,random,checksum,1.0,0.5,8,32,14,0.0,0.88,1
smallcnn,2,random,checksum,1.0,0.5,8,32,15,0.0,0.88,1
smallcnn,2,random,checksum,1.0,0.5,8,32,16,0.0,0.88,1
smallcnn,2,random,checksum,1.0,0.5,8,32,17,0.0,0.88,0
smallcnn,2,random,checksum,1.0,0.5,8,32,18,0.0,0.88,0
smallcnn,2,random,checksum,1.0,0.5,8,32,19,0.0,0.88,0
smallcnn,2,random,checksum,1.0,0.5,8,32,20,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,1,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,2,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,3,0.0,0.88,1
smallcnn,3,random,checksum,1.0,0.5,8,32,4,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,5,0.0,0.88,1
smallcnn,3,random,checksum,1.0,0.5,8,32,6,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,7,0.0,0.88,1
smallcnn,3,random,checksum,1.0,0.5,8,32,8,0.0,0.88,1
smallcnn,3,random,checksum,1.0,0.5,8,32,9,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,10,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,11,0.0,0.88,1
smallcnn,3,random,checksum,1.0,0.5,8,32,12,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,13,0.0,0.88,1
smallcnn,3,random,checksum,1.0,0.5,8,32,14,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,15,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,16,0.0,0.88,1
smallcnn,3,random,checksum,1.0,0.5,8,32,17,0.0,0.88,1
smallcnn,3,random,checksum,1.0,0.5,8,32,18,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,19,0.0,0.88,0
smallcnn,3,random,checksum,1.0,0.5,8,32,20,0.0,0.88,0
smallcnn,4,random,checksum,1.0,0.5,8,32,1,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,2,0.0,0.88,0
smallcnn,4,random,checksum,1.0,0.5,8,32,3,0.0,0.88,0
smallcnn,4,random,checksum,1.0,0.5,8,32,4,0.0,0.88,0
smallcnn,4,random,checksum,1.0,0.5,8,32,5,0.0,0.88,0
smallcnn,4,random,checksum,1.0,0.5,8,32,6,0.0,0.88,0
smallcnn,4,random,checksum,1.0,0.5,8,32,7,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,8,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,9,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,10,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,11,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,12,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,13,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,14,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,15,0.0,0.88,0
smallcnn,4,random,checksum,1.0,0.5,8,32,16,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,17,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,18,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,19,0.0,0.88,1
smallcnn,4,random,checksum,1.0,0.5,8,32,20,0.0,0.88,1
smallcnn,5,random,checksum,1.0,0.5,8,32,1,0.0,0.88,1
smallcnn,5,random,checksum,1.0,0.5,8,32,2,0.0,0.88,0
smallcnn,5,random,checksum,1.0,0.5,8,32,3,0.0,0.88,0
smallcnn,5,random,checksum,1.0,0.5,8,32,4,0.0,0.88,0
smallcnn,5,random,checksum,1.0,0.5,8,32,5,0.0,0.88,0
smallcnn,5,random,checksum,1.0,0.5,8,32,6,0.0,0.88,1
smallcnn,5,random,checksum,1.0,0.5,8,32,7,0.0,0.88,0
smallcnn,5,random,checksum,1.0,0.5,8,32,8,0.0,0.88,0
smallcnn,5,random,checksum,1.0,0.5,8,32,9,0.0,0.88,1
smallcnn,5,random,checksum,1.0,0.5,8,32,10,0.0,0.88,1
smallcnn,5,random,checksum,1.0,0.5,8,32,11,0.0,0.88,0
smallcnn,5,random,checksum,1.0,0.5,8,32,12,0.0,0.88,1
smallcnn,5,random,checksum,1.0,0.5,8,32,13,0.0,0.88,1
smallcnn,5,random,checksum,1.0,0.5,8,32,14,0.0,0.88,1
smallcnn,5,random,checksum,1.0,0.5,8,32,15,0.0,0.88,0
smallcnn,5,random,checksum,1.0,0.5,8,32,16,0.0,0.88,1
smallcnn,5,random,checksum,1.0,0.5,8,32,17,0.0,0.88,0
smallcnn,5,random,checksum,1.0,0.5,8,32,18,0.0,0.88,1
smallcnn,5,random,checksum,1.0,0.5,8,32,19,0.0,0.88,0
smallcnn,5,random,checksum,1.0,0.5,8,32,20,0.0,0.88,1
smallcnn,6,random,checksum,1.0,0.5,8,32,1,0.0,0.88,1
smallcnn,6,random,checksum,1.0,0.5,8,32,2,0.0,0.88,1
smallcnn,6,random,checksum,1.0,0.5,8,32,3,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,4,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,5,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,6,0.0,0.88,1
smallcnn,6,random,checksum,1.0,0.5,8,32,7,0.0,0.88,1
smallcnn,6,random,checksum,1.0,0.5,8,32,8,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,9,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,10,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,11,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,12,0.0,0.88,1
smallcnn,6,random,checksum,1.0,0.5,8,32,13,0.0,0.88,1
smallcnn,6,random,checksum,1.0,0.5,8,32,14,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,15,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,16,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,17,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,18,0.0,0.88,1
smallcnn,6,random,checksum,1.0,0.5,8,32,19,0.0,0.88,0
smallcnn,6,random,checksum,1.0,0.5,8,32,20,0.0,0.88,0
smallcnn,7,random,checksum,1.0,0.5,8,32,1,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,2,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,3,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,4,0.0,0.88,0
smallcnn,7,random,checksum,1.0,0.5,8,32,5,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,6,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,7,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,8,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,9,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,10,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,11,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,12,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,13,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,14,0.0,0.88,0
smallcnn,7,random,checksum,1.0,0.5,8,32,15,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,16,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,17,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,18,0.0,0.88,1
smallcnn,7,random,checksum,1.0,0.5,8,32,19,0.0,0.88,0
smallcnn,7,random,checksum,1.0,0.5,8,32,20,0.0,0.88,0
smallcnn,8,random,checksum,1.0,0.5,8,32,1,0.0,0.88,1
smallcnn,8,random,checksum,1.0,0.5,8,32,2,0.0,0.88,1
smallcnn,8,random,checksum,1.0,0.5,8,32,3,0.0,0.88,0
smallcnn,8,random,checksum,1.0,0.5,8,32,4,0.0,0.88,0
smallcnn,8,random,checksum,1.0,0.5,8,32,5,0.0,0.88,1
smallcnn,8,random,checksum,1.0,0.5,8,32,6,0.0,0.88,0
smallcnn,8,random,checksum,1.0,0.5,8,32,7,0.0,0.88,1
smallcnn,8,random,checksum,1.0,0.5,8,32,8,0.0,0.88,0
smallcnn,8,random,checksum,1.0,0.5,8,32,9,0.0,0.88,1
smallcnn,8,random,checksum,1.0,0.5,8,32,10,0.0,0.88,0
smallcnn,8,random,checksum,1.0,0.5,8,32,11,0.0,0.88,1
smallcnn,8,random,checksum,1.0,0.5,8,32,12,0.0,0.88,1
smallcnn,8,random,checksum,1.0,0.5,8,32,13,0.0,0.88,1
smallcnn,8,random,checksum,1.0,0.5,8,32,14,0.0,0.88,0
smallcnn,8,random,checksum,1.0,0.5,8,32,15,0.0,0.88,0
smallcnn,8,random,checksum,1.0,0.5,8,32,16,0.0,0.88,1
smallcnn,8,random,checksum,1.0,0.5,8,32,17,0.0,0.88,0
smallcnn,8,random,checksum,1.0,0.5,8,32,18,0.0,0.88,0
smallcnn,8,random,checksum,1.0,0.5,8,32,19,0.0,0.88,1
smallcnn,8,random,checksum,1.0,0.5,8,32,20,0.0,0.88,0
smallcnn,9,random,checksum,1.0,0.5,8,32,1,0.0,0.88,1
smallcnn,9,random,checksum,1.0,0.5,8,32,2,0.0,0.88,1
smallcnn,9,random,checksum,1.0,0.5,8,32,3,0.0,0.88,0
smallcnn,9,random,checksum,1.0,0.5,8,32,4,0.0,0.88,1
smallcnn,9,random,checksum,1.0,0.5,8,32,5,0.0,0.88,0
smallcnn,9,random,checksum,1.0,0.5,8,32,6,0.0,0.88,0
smallcnn,9,random,checksum,1.0,0.5,8,32,7,0.0,0.88,1
smallcnn,9,random,checksum,1.0,0.5,8,32,8,0.0,0.88,1
smallcnn,9,random,checksum,1.0,0.5,8,32,9,0.0,0.88,1
smallcnn,9,random,checksum,1.0,0.5,8,32,10,0.0,0.88,1
smallcnn,9,random,checksum,1.0,0.5,8,32,11,0.0,0.88,1
smallcnn,9,random,checksum,1.0,0.5,8,32,12,0.0,0.88,0
smallcnn,9,random,checksum,1.0,0.5,8,32,13,0.0,0.88,0
smallcnn,9,random,checksum,1.0,0.5,8,32,14,0.0,0.88,0
smallcnn,9,random,checksum,1.0,0.5,8,32,15,0.0,0.88,0
smallcnn,9,random,checksum,1.0,0.5,8,32,16,0.0,0.88,1
smallcnn,9,random,checksum,1.0,0.5,8,32,17,0.0,0.88,0
smallcnn,9,random,checksum,1.0,0.5,8,32,18,0.0,0.88,1
smallcnn,9,random,checksum,1.0,0.5,8,32,19,0.0,0.88,0
smallcnn,9,random,checksum,1.0,0.5,8,32,20,0.0,0.88,1
resnet20,0,random,checksum,1.0,0.5,8,32,1,0.0,0.92,1
resnet20,0,random,checksum,1.0,0.5,8,32,2,0.0,0.92,0
resnet20,0,random,checksum,1.0,0.5,8,32,3,4e-06,0.919325,0
resnet20,0,random,checksum,1.0,0.5,8,32,4,4e-06,0.919325,0
resnet20,0,random,checksum,1.0,0.5,8,32,5,4e-06,0.919325,1
resnet20,0,random,checksum,1.0,0.5,8,32,6,4e-06,0.919325,1
resnet20,0,random,checksum,1.0,0.5,8,32,7,4e-06,0.919325,0
resnet20,0,random,checksum,1.0,0.5,8,32,8,4e-06,0.919325,1
resnet20,0,random,checksum,1.0,0.5,8,32,9,4e-06,0.919325,1
resnet20,0,random,checksum,1.0,0.5,8,32,10,0.0,0.92,0
resnet20,0,random,checksum,1.0,0.5,8,32,11,0.0,0.92,0
resnet20,0,random,checksum,1.0,0.5,8,32,12,0.0,0.92,1
resnet20,0,random,checksum,1.0,0.5,8,32,13,0.0,0.92,1
resnet20,0,random,checksum,1.0,0.5,8,32,14,0.0,0.92,1
resnet20,0,random,checksum,1.0,0.5,8,32,15,0.0,0.92,1
resnet20,0,random,checksum,1.0,0.5,8,32,16,0.0,0.92,0
resnet20,0,random,checksum,1.0,0.5,8,32,17,0.0,0.92,1
resnet20,0,random,checksum,1.0,0.5,8,32,18,0.0,0.92,1
resnet20,0,random,checksum,1.0,0.5,8,32,19,0.0,0.92,1
resnet20,0,random,checksum,1.0,0.5,8,32,20,0.0,0.92,0
resnet20,1,random,checksum,1.0,0.5,8,32,1,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,2,0.0,0.92,0
resnet20,1,random,checksum,1.0,0.5,8,32,3,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,4,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,5,0.0,0.92,0
resnet20,1,random,checksum,1.0,0.5,8,32,6,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,7,0.0,0.92,0
resnet20,1,random,checksum,1.0,0.5,8,32,8,0.0,0.92,0
resnet20,1,random,checksum,1.0,0.5,8,32,9,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,10,0.0,0.92,0
resnet20,1,random,checksum,1.0,0.5,8,32,11,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,12,0.0,0.92,0
resnet20,1,random,checksum,1.0,0.5,8,32,13,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,14,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,15,0.0,0.92,0
resnet20,1,random,checksum,1.0,0.5,8,32,16,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,17,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,18,0.0,0.92,1
resnet20,1,random,checksum,1.0,0.5,8,32,19,0.0,0.92,0
resnet20,1,random,checksum,1.0,0.5,8,32,20,0.0,0.92,1
resnet20,2,random,checksum,1.0,0.5,8,32,1,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,2,0.0,0.92,1
resnet20,2,random,checksum,1.0,0.5,8,32,3,0.0,0.92,1
resnet20,2,random,checksum,1.0,0.5,8,32,4,0.0,0.92,1
resnet20,2,random,checksum,1.0,0.5,8,32,5,0.0,0.92,1
resnet20,2,random,checksum,1.0,0.5,8,32,6,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,7,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,8,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,9,0.0,0.92,1
resnet20,2,random,checksum,1.0,0.5,8,32,10,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,11,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,12,0.0,0.92,1
resnet20,2,random,checksum,1.0,0.5,8,32,13,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,14,0.0,0.92,1
resnet20,2,random,checksum,1.0,0.5,8,32,15,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,16,0.0,0.92,1
resnet20,2,random,checksum,1.0,0.5,8,32,17,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,18,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,19,0.0,0.92,0
resnet20,2,random,checksum,1.0,0.5,8,32,20,0.0,0.92,0
resnet20,3,random,checksum,1.0,0.5,8,32,1,0.0,0.92,0
resnet20,3,random,checksum,1.0,0.5,8,32,2,0.0,0.92,1
resnet20,3,random,checksum,1.0,0.5,8,32,3,0.0,0.92,0
resnet20,3,random,checksum,1.0,0.5,8,32,4,0.0,0.92,1
resnet20,3,random,checksum,1.0,0.5,8,32,5,0.0,0.92,0
resnet20,3,random,checksum,1.0,0.5,8,32,6,0.0,0.92,0
resnet20,3,random,checksum,1.0,0.5,8,32,7,0.0,0.92,0
resnet20,3,random,checksum,1.0,0.5,8,32,8,0.0,0.92,1
resnet20,3,random,checksum,1.0,0.5,8,32,9,0.0,0.92,0
resnet20,3,random,checksum,1.0,0.5,8,32,10,0.0,0.92,1
resnet20,3,random,checksum,1.0,0.5,8,32,11,0.0,0.92,0
resnet20,3,random,checksum,1.0,0.5,8,32,12,0.0,0.92,1
resnet20,3,random,checksum,1.0,0.5,8,32,13,0.0,0.92,0
resnet20,3,random,checksum,1.0,0.5,8,32,14,0.0,0.92,1
resnet20,3,random,checksum,1.0,0.5,8,32,15,0.0,0.92,1
resnet20,3,random,checksum,1.0,0.5,8,32,16,0.0,0.92,1
resnet20,3,random,checksum,1.0,0.5,8,32,17,0.0,0.92,0
resnet20,3,random,checksum,1.0,0.5,8,32,18,0.0,0.92,1
resnet20,3,random,checksum,1.0,0.5,8,32,19,0.0,0.92,1
resnet20,3,random,checksum,1.0,0.5,8,32,20,0.0,0.92,1
resnet20,4,random,checksum,1.0,0.5,8,32,1,0.0,0.92,0
resnet20,4,random,checksum,1.0,0.5,8,32,2,0.0,0.92,1
resnet20,4,random,checksum,1.0,0.5,8,32,3,0.0,0.92,1
resnet20,4,random,checksum,1.0,0.5,8,32,4,0.0,0.92,1
resnet20,4,random,checksum,1.0,0.5,8,32,5,0.0,0.92,1
resnet20,4,random,checksum,1.0,0.5,8,32,6,0.0,0.92,1
resnet20,4,random,checksum,1.0,0.5,8,32,7,0.0,0.92,0
resnet20,4,random,checksum,1.0,0.5,8,32,8,0.0,0.92,1
resnet20,4,random,checksum,1.0,0.5,8,32,9,0.0,0.92,0
resnet20,4,random,checksum,1.0,0.5,8,32,10,0.0,0.92,1
resnet20,4,random,checksum,1.0,0.5,8,32,11,4e-06,0.919325,0
resnet20,4,random,checksum,1.0,0.5,8,32,12,4e-06,0.919325,0
resnet20,4,random,checksum,1.0,0.5,8,32,13,4e-06,0.919325,1
resnet20,4,random,checksum,1.0,0.5,8,32,14,4e-06,0.919325,1
resnet20,4,random,checksum,1.0,0.5,8,32,15,4e-06,0.919325,0
resnet20,4,random,checksum,1.0,0.5,8,32,16,4e-06,0.919325,1
resnet20,4,random,checksum,1.0,0.5,8,32,17,4e-06,0.919325,0
resnet20,4,random,checksum,1.0,0.5,8,32,18,4e-06,0.919325,1
resnet20,4,random,checksum,1.0,0.5,8,32,19,4e-06,0.919325,1
resnet20,4,random,checksum,1.0,0.5,8,32,20,4e-06,0.919325,1
resnet20,5,random,checksum,1.0,0.5,8,32,1,0.0,0.92,0
resnet20,5,random,checksum,1.0,0.5,8,32,2,0.0,0.92,1
resnet20,5,random,checksum,1.0,0.5,8,32,3,0.0,0.92,1
resnet20,5,random,checksum,1.0,0.5,8,32,4,0.0,0.92,1
resnet20,5,random,checksum,1.0,0.5,8,32,5,0.0,0.92,0
resnet20,5,random,checksum,1.0,0.5,8,32,6,0.0,0.92,1
resnet20,5,random,checksum,1.0,0.5,8,32,7,0.0,0.92,0
resnet20,5,random,checksum,1.0,0.5,8,32,8,0.0,0.92,0
resnet20,5,random,checksum,1.0,0.5,8,32,9,0.0,0.92,0
resnet20,5,random,checksum,1.0,0.5,8,32,10,0.0,0.92,1
resnet20,5,random,checksum,1.0,0.5,8,32,11,0.0,0.92,1
resnet20,5,random,checksum,1.0,0.5,8,32,12,0.0,0.92,1
resnet20,5,random,checksum,1.0,0.5,8,32,13,0.0,0.92,0
resnet20,5,random,checksum,1.0,0.5,8,32,14,0.0,0.92,1
resnet20,5,random,checksum,1.0,0.5,8,32,15,0.0,0.92,0
resnet20,5,random,checksum,1.0,0.5,8,32,16,0.0,0.92,0
resnet20,5,random,checksum,1.0,0.5,8,32,17,0.0,0.92,0
resnet20,5,random,checksum,1.0,0.5,8,32,18,0.0,0.92,1
resnet20,5,random,checksum,1.0,0.5,8,32,19,0.0,0.92,0
resnet20,5,random,checksum,1.0,0.5,8,32,20,0.0,0.92,0
resnet20,6,random,checksum,1.0,0.5,8,32,1,0.0,0.92,1
resnet20,6,random,checksum,1.0,0.5,8,32,2,0.0,0.92,1
resnet20,6,random,checksum,1.0,0.5,8,32,3,0.0,0.92,1
resnet20,6,random,checksum,1.0,0.5,8,32,4,0.0,0.92,1
resnet20,6,random,checksum,1.0,0.5,8,32,5,0.0,0.92,1
resnet20,6,random,checksum,1.0,0.5,8,32,6,0.0,0.92,0
resnet20,6,random,checksum,1.0,0.5,8,32,7,0.0,0.92,1
resnet20,6,random,checksum,1.0,0.5,8,32,8,0.0,0.92,0
resnet20,6,random,checksum,1.0,0.5,8,32,9,0.0,0.92,0
resnet20,6,random,checksum,1.0,0.5,8,32,10,0.0,0.92,0
resnet20,6,random,checksum,1.0,0.5,8,32,11,0.0,0.92,1
resnet20,6,random,checksum,1.0,0.5,8,32,12,0.0,0.92,0
resnet20,6,random,checksum,1.0,0.5,8,32,13,0.0,0.92,1
resnet20,6,random,checksum,1.0,0.5,8,32,14,0.0,0.92,0
resnet20,6,random,checksum,1.0,0.5,8,32,15,0.0,0.92,0
resnet20,6,random,checksum,1.0,0.5,8,32,16,0.0,0.92,0
resnet20,6,random,checksum,1.0,0.5,8,32,17,0.0,0.92,0
resnet20,6,random,checksum,1.0,0.5,8,32,18,0.0,0.92,1
resnet20,6,random,checksum,1.0,0.5,8,32,19,0.0,0.92,1
