arch,seed,attack,defense,clip_sigma,checksum_cov,top_k,sub_batch,budget,step,asr,accuracy,blocked,clipped
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,7,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,8,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,9,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,10,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,11,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,12,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,13,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,14,0.886,0.114,0,8
smallcnn,0,pbs,clip,1.0,0.5,8,32,15,15,0.886,0.114,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,1,0.885333,0.114667,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,2,0.878333,0.121667,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,3,0.878333,0.121667,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,4,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,5,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,6,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,7,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,8,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,9,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,10,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,11,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,12,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,13,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,14,0.878,0.122,0,8
smallcnn,1,pbs,clip,1.0,0.5,8,32,15,15,0.878,0.122,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,1,0.892333,0.107667,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,2,0.892333,0.107667,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,3,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,4,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,5,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,6,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,7,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,8,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,9,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,10,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,11,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,12,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,13,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,14,0.901,0.099,0,8
smallcnn,2,pbs,clip,1.0,0.5,8,32,15,15,0.901,0.099,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,1,0.883667,0.116333,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,2,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,3,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,4,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,5,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,6,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,7,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,8,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,9,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,10,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,11,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,12,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,13,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,14,0.893,0.107,0,8
smallcnn,3,pbs,clip,1.0,0.5,8,32,15,15,0.893,0.107,0,8
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,1,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,2,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,3,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,4,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,5,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,6,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,7,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,8,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,9,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,10,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,11,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,12,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,13,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,14,0.905333,0.094667,0,0
smallcnn,4,pbs,clip,1.0,0.5,8,32,15,15,0.905333,0.094667,0,0
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,1,0.865667,0.134333,0,5
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,2,0.860667,0.139333,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,3,0.863333,0.136667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,4,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,5,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,6,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,7,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,8,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,9,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,10,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,11,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,12,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,13,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,14,0.861333,0.138667,0,8
smallcnn,5,pbs,clip,1.0,0.5,8,32,15,15,0.861333,0.138667,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,1,0.899667,0.100333,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,2,0.900667,0.099333,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,3,0.899,0.101,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,4,0.899667,0.100333,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,5,0.899667,0.100333,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,6,0.898667,0.101333,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,7,0.9,0.1,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,8,0.9,0.1,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,9,0.9,0.1,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,10,0.9,0.1,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,11,0.9,0.1,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,12,0.9,0.1,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,13,0.9,0.1,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,14,0.9,0.1,0,8
smallcnn,6,pbs,clip,1.0,0.5,8,32,15,15,0.9,0.1,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,1,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,2,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,3,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,4,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,5,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,6,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,7,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,8,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,9,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,10,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,11,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,12,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,13,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,14,0.899,0.101,0,8
smallcnn,7,pbs,clip,1.0,0.5,8,32,15,15,0.899,0.101,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,1,0.895667,0.104333,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,2,0.879667,0.120333,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,3,0.876,0.124,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,4,0.876333,0.123667,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,5,0.875667,0.124333,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,6,0.876,0.124,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,7,0.876333,0.123667,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,8,0.876333,0.123667,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,9,0.876333,0.123667,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,10,0.876333,0.123667,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,11,0.876333,0.123667,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,12,0.876333,0.123667,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,13,0.876333,0.123667,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,14,0.876333,0.123667,0,8
smallcnn,8,pbs,clip,1.0,0.5,8,32,15,15,0.876333,0.123667,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,1,0.894667,0.105333,0,5
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,2,0.896667,0.103333,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,3,0.895,0.105,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,4,0.897,0.103,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,5,0.897,0.103,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,6,0.897,0.103,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,7,0.897333,0.102667,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,8,0.896667,0.103333,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,9,0.896667,0.103333,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,10,0.896667,0.103333,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,11,0.896667,0.103333,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,12,0.896667,0.103333,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,13,0.896667,0.103333,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,14,0.896667,0.103333,0,8
smallcnn,9,pbs,clip,1.0,0.5,8,32,15,15,0.896667,0.103333,0,8
