arch,seed,attack,defense,clip_sigma,checksum_cov,top_k,sub_batch,budget,step,asr,accuracy,blocked,clipped
resnet20,5,pbs,checksum,1.0,0.5,8,32,20,14,0.904,0.096,4,0
resnet20,5,pbs,checksum,1.0,0.5,8,32,20,15,0.903,0.097,4,0
resnet20,5,pbs,checksum,1.0,0.5,8,32,20,16,0.904,0.096,4,0
resnet20,5,pbs,checksum,1.0,0.5,8,32,20,17,0.903,0.097,4,0
resnet20,5,pbs,checksum,1.0,0.5,8,32,20,18,0.904,0.096,4,0
resnet20,5,pbs,checksum,1.0,0.5,8,32,20,19,0.903,0.097,4,0
resnet20,5,pbs,checksum,1.0,0.5,8,32,20,20,0.904,0.096,4,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,1,0.709,0.291,7,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,2,0.851,0.149,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,3,0.709,0.291,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,4,0.851,0.149,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,5,0.709,0.291,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,6,0.851,0.149,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,7,0.709,0.291,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,8,0.851,0.149,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,9,0.709,0.291,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,10,0.851,0.149,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,11,0.709,0.291,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,12,0.851,0.149,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,13,0.709,0.291,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,14,0.851,0.149,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,15,0.709,0.291,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,16,0.851,0.149,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,17,0.709,0.291,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,18,0.851,0.149,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,19,0.709,0.291,5,0
resnet20,6,pbs,checksum,1.0,0.5,8,32,20,20,0.851,0.149,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,1,0.879,0.121,6,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,2,0.900667,0.099333,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,3,0.900333,0.099667,4,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,4,0.9,0.1,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,5,0.900333,0.099667,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,6,0.9,0.1,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,7,0.900333,0.099667,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,8,0.9,0.1,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,9,0.900333,0.099667,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,10,0.9,0.1,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,11,0.900333,0.099667,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,12,0.9,0.1,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,13,0.900333,0.099667,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,14,0.9,0.1,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,15,0.900333,0.099667,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,16,0.9,0.1,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,17,0.900333,0.099667,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,18,0.9,0.1,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,19,0.900333,0.099667,5,0
resnet20,7,pbs,checksum,1.0,0.5,8,32,20,20,0.9,0.1,5,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,1,0.894333,0.105667,6,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,2,0.903,0.097,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,3,0.894333,0.105667,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,4,0.903,0.097,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,5,0.894333,0.105667,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,6,0.903,0.097,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,7,0.894333,0.105667,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,8,0.903,0.097,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,9,0.894333,0.105667,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,10,0.903,0.097,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,11,0.894333,0.105667,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,12,0.903,0.097,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,13,0.894333,0.105667,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,14,0.903,0.097,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,15,0.894333,0.105667,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,16,0.903,0.097,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,17,0.894333,0.105667,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,18,0.903,0.097,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,19,0.894333,0.105667,4,0
resnet20,8,pbs,checksum,1.0,0.5,8,32,20,20,0.903,0.097,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,1,0.691667,0.308333,7,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,2,0.692667,0.307333,6,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,3,0.882667,0.117333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,4,0.692667,0.307333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,5,0.882667,0.117333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,6,0.692667,0.307333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,7,0.882667,0.117333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,8,0.692667,0.307333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,9,0.882667,0.117333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,10,0.692667,0.307333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,11,0.882667,0.117333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,12,0.692667,0.307333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,13,0.882667,0.117333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,14,0.692667,0.307333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,15,0.882667,0.117333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,16,0.692667,0.307333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,17,0.882667,0.117333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,18,0.692667,0.307333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,19,0.882667,0.117333,4,0
resnet20,9,pbs,checksum,1.0,0.5,8,32,20,20,0.692667,0.307333,4,0
resnet20,0,pbs,clip,1.0,0.5,8,32,20,1,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,2,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,3,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,4,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,5,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,6,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,7,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,8,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,9,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,10,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,11,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,12,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,13,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,14,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,15,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,16,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,17,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,18,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,19,0.894667,0.105333,0,8
resnet20,0,pbs,clip,1.0,0.5,8,32,20,20,0.894667,0.105333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,1,0.905667,0.094333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,2,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,3,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,4,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,5,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,6,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,7,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,8,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,9,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,10,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,11,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,12,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,13,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,14,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,15,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,16,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,17,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,18,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,19,0.903667,0.096333,0,8
resnet20,1,pbs,clip,1.0,0.5,8,32,20,20,0.903667,0.096333,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,1,0.900333,0.099667,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,2,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,3,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,4,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,5,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,6,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,7,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,8,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,9,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,10,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,11,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,12,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,13,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,14,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,15,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,16,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,17,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,18,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,19,0.901,0.099,0,8
resnet20,2,pbs,clip,1.0,0.5,8,32,20,20,0.901,0.099,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,1,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,2,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,3,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,4,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,5,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,6,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,7,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,8,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,9,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,10,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,11,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,12,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,13,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,14,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,15,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,16,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,17,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,18,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,19,0.898333,0.101667,0,8
resnet20,3,pbs,clip,1.0,0.5,8,32,20,20,0.898333,0.101667,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,1,0.897333,0.102667,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,2,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,3,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,4,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,5,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,6,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,7,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,8,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,9,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,10,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,11,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,12,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,13,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,14,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,15,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,16,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,17,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,18,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,19,0.898667,0.101333,0,8
resnet20,4,pbs,clip,1.0,0.5,8,32,20,20,0.898667,0.101333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,1,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,2,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,3,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,4,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,5,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,6,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,7,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,8,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,9,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,10,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,11,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,12,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,13,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,14,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,15,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,16,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,17,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,18,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,19,0.887667,0.112333,0,8
resnet20,5,pbs,clip,1.0,0.5,8,32,20,20,0.887667,0.112333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,1,0.905333,0.094667,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,2,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,3,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,4,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,5,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,6,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,7,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,8,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,9,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,10,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,11,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,12,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,13,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,14,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,15,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,16,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,17,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,18,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,19,0.903667,0.096333,0,8
resnet20,6,pbs,clip,1.0,0.5,8,32,20,20,0.903667,0.096333,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,1,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,2,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,3,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,4,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,5,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,6,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,7,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,8,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,9,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,10,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,11,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,12,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,13,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,14,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,15,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,16,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,17,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,18,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,19,0.901,0.099,0,8
resnet20,7,pbs,clip,1.0,0.5,8,32,20,20,0.901,0.099,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,1,0.903,0.097,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,2,0.902333,0.097667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,3,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,4,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,5,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,6,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,7,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,8,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,9,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,10,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,11,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,12,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,13,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,14,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,15,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,16,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,17,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,18,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,19,0.904333,0.095667,0,8
resnet20,8,pbs,clip,1.0,0.5,8,32,20,20,0.904333,0.095667,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,1,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,2,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,3,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,4,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,5,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,6,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,7,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,8,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,9,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,10,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,11,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,12,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,13,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,14,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,15,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,16,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,17,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,18,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,19,0.9,0.1,0,8
resnet20,9,pbs,clip,1.0,0.5,8,32,20,20,0.9,0.1,0,8
