arch,seed,attack,defense,clip_sigma,checksum_cov,top_k,sub_batch,step,asr,accuracy,blocked,clipped
resnet20,5,pbs,undefended,1.0,0.5,8,32,19,0.001395,0.918717,0,0
resnet20,5,pbs,undefended,1.0,0.5,8,32,20,0.001468,0.918649,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,1,7.3e-05,0.919932,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,2,0.000147,0.919865,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,3,0.00022,0.919797,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,4,0.000294,0.91973,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,5,0.000367,0.919662,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,6,0.00044,0.919595,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,7,0.000514,0.919527,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,8,0.000587,0.91946,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,9,0.000661,0.919392,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,10,0.000734,0.919325,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,11,0.000807,0.919257,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,12,0.000881,0.91919,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,13,0.000954,0.919122,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,14,0.001028,0.919055,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,15,0.001101,0.918987,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,16,0.001174,0.91892,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,17,0.001248,0.918852,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,18,0.001321,0.918784,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,19,0.001395,0.918717,0,0
resnet20,6,pbs,undefended,1.0,0.5,8,32,20,0.001468,0.918649,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,1,7.3e-05,0.919932,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,2,0.000147,0.919865,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,3,0.00022,0.919797,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,4,0.000294,0.91973,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,5,0.000367,0.919662,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,6,0.00044,0.919595,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,7,0.000514,0.919527,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,8,0.000587,0.91946,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,9,0.000661,0.919392,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,10,0.000734,0.919325,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,11,0.000807,0.919257,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,12,0.000881,0.91919,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,13,0.000954,0.919122,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,14,0.001028,0.919055,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,15,0.001101,0.918987,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,16,0.001174,0.91892,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,17,0.001248,0.918852,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,18,0.001321,0.918784,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,19,0.001395,0.918717,0,0
resnet20,7,pbs,undefended,1.0,0.5,8,32,20,0.001468,0.918649,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,1,7.3e-05,0.919932,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,2,0.000147,0.919865,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,3,0.00022,0.919797,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,4,0.000294,0.91973,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,5,0.000367,0.919662,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,6,0.00044,0.919595,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,7,0.000514,0.919527,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,8,0.000587,0.91946,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,9,0.000661,0.919392,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,10,0.000734,0.919325,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,11,0.000807,0.919257,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,12,0.000881,0.91919,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,13,0.000954,0.919122,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,14,0.001028,0.919055,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,15,0.001101,0.918987,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,16,0.001174,0.91892,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,17,0.001248,0.918852,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,18,0.001321,0.918784,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,19,0.001395,0.918717,0,0
resnet20,8,pbs,undefended,1.0,0.5,8,32,20,0.001468,0.918649,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,1,7.3e-05,0.919932,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,2,0.000147,0.919865,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,3,0.00022,0.919797,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,4,0.000294,0.91973,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,5,0.000367,0.919662,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,6,0.00044,0.919595,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,7,0.000514,0.919527,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,8,0.000587,0.91946,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,9,0.000661,0.919392,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,10,0.000734,0.919325,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,11,0.000807,0.919257,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,12,0.000881,0.91919,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,13,0.000954,0.919122,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,14,0.001028,0.919055,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,15,0.001101,0.918987,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,16,0.001174,0.91892,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,17,0.001248,0.918852,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,18,0.001321,0.918784,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,19,0.001395,0.918717,0,0
resnet20,9,pbs,undefended,1.0,0.5,8,32,20,0.001468,0.918649,0,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,1,0.000133,0.879883,0,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,2,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,3,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,4,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,5,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,6,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,7,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,8,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,9,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,10,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,11,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,12,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,13,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,14,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,15,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,16,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,17,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,18,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,19,0.000133,0.879883,1,0
smallcnn,0,pbs,checksum,1.0,0.5,8,32,20,0.000133,0.879883,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,1,0.000133,0.879883,0,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,2,0.000266,0.879766,0,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,3,0.000399,0.879649,0,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,4,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,5,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,6,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,7,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,8,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,9,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,10,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,11,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,12,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,13,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,14,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,15,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,16,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,17,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,18,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,19,0.000399,0.879649,1,0
smallcnn,1,pbs,checksum,1.0,0.5,8,32,20,0.000399,0.879649,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,1,0.000133,0.879883,0,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,2,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,3,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,4,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,5,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,6,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,7,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,8,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,9,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,10,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,11,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,12,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,13,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,14,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,15,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,16,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,17,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,18,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,19,0.000133,0.879883,1,0
smallcnn,2,pbs,checksum,1.0,0.5,8,32,20,0.000133,0.879883,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,1,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,2,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,3,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,4,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,5,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,6,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,7,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,8,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,9,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,10,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,11,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,12,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,13,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,14,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,15,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,16,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,17,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,18,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,19,0.0,0.88,1,0
smallcnn,3,pbs,checksum,1.0,0.5,8,32,20,0.0,0.88,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,1,0.000133,0.879883,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,2,0.000266,0.879766,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,3,0.000399,0.879649,0,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,4,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,5,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,6,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,7,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,8,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,9,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,10,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,11,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,12,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,13,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,14,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,15,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,16,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,17,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,18,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,19,0.000399,0.879649,1,0
smallcnn,4,pbs,checksum,1.0,0.5,8,32,20,0.000399,0.879649,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,1,0.000133,0.879883,0,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,2,0.000266,0.879766,0,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,3,0.000399,0.879649,0,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,4,0.000532,0.879532,0,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,5,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,6,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,7,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,8,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,9,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,10,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,11,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,12,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,13,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,14,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,15,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,16,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,17,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,18,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,19,0.000532,0.879532,1,0
smallcnn,5,pbs,checksum,1.0,0.5,8,32,20,0.000532,0.879532,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,1,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,2,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,3,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,4,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,5,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,6,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,7,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,8,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,9,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,10,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,11,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,12,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,13,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,14,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,15,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,16,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,17,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,18,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,19,0.0,0.88,1,0
smallcnn,6,pbs,checksum,1.0,0.5,8,32,20,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,1,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,2,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,3,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,4,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,5,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,6,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,7,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,8,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,9,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,10,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,11,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,12,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,13,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,14,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,15,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,16,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,17,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,18,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,19,0.0,0.88,1,0
smallcnn,7,pbs,checksum,1.0,0.5,8,32,20,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,1,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,2,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,3,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,4,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,5,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,6,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,7,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,8,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,9,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,10,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,11,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,12,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,13,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,14,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,15,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,16,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,17,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,18,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,19,0.0,0.88,1,0
smallcnn,8,pbs,checksum,1.0,0.5,8,32,20,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,1,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,2,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,3,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,4,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,5,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,6,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,7,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,8,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,9,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,10,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,11,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,12,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,13,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,14,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,15,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,16,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,17,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,18,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,19,0.0,0.88,1,0
smallcnn,9,pbs,checksum,1.0,0.5,8,32,20,0.0,0.88,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,1,7.3e-05,0.919932,0,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,2,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,3,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,4,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,5,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,6,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,7,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,8,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,9,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,10,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,11,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,12,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,13,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,14,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,15,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,16,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,17,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,18,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,19,7.3e-05,0.919932,1,0
resnet20,0,pbs,checksum,1.0,0.5,8,32,20,7.3e-05,0.919932,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,1,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,2,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,3,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,4,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,5,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,6,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,7,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,8,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,9,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,10,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,11,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,12,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,13,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,14,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,15,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,16,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,17,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,18,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,19,0.0,0.92,1,0
resnet20,1,pbs,checksum,1.0,0.5,8,32,20,0.0,0.92,1,0
resnet20,2,pbs,checksum,1.0,0.5,8,32,1,7.3e-05,0.919932,0,0
resnet20,2,pbs,checksum,1.0,0.5,8,32,2,0.000147,0.919865,0,0
